date,open,high,low,close
2025-03-28,51.94046285490781,52.53076231005647,50.67934551174335,51.10320849979356
2025-03-31,53.008197754006424,53.34440477773928,51.70198636168282,50.98437304833486
2025-04-01,51.6823584066191,52.031404393343266,50.11771953066825,51.00426247809949
2025-04-02,49.93127747948092,50.52109012089867,48.34762356069667,49.74495194649287
2025-04-03,49.02188223591605,49.117817320463786,47.30313172406396,47.51886687156443
2025-04-04,48.932599588418775,48.583505114158804,48.065896711252805,48.01902407026205
2025-04-07,48.3033503679003,50.047679892050255,47.21874450420096,47.262622738073325
2025-04-08,47.05378221601492,49.00017068929585,48.48680192290644,48.041207392971906
2025-04-09,48.74740831612684,49.44075754910493,48.31550184249936,50.00263177213833
2025-04-10,47.6684116543869,49.005392545351455,47.92775009417969,49.22706414544934
2025-04-11,47.35664391689694,49.09127977093997,46.79216706287023,47.9883578143714
2025-04-14,47.081538094372505,47.670479525237916,46.96300557414867,46.56373438317368
2025-04-15,47.99099897987825,49.271181839265715,48.01046810465706,47.9491642670371
2025-04-16,45.516178987027075,46.377307339882236,45.94030512082255,46.00103307327324
2025-04-17,47.90184967973415,47.94171428046915,47.26045315576585,47.27006588577241
2025-04-18,46.83061561172226,47.63088180004466,46.76246224807695,47.27088977478885
2025-04-21,47.90259375572921,47.99479167269559,46.88517597538363,47.758399992433745
2025-04-22,45.1050689630728,45.57732799825655,45.34607063127858,45.359401073243845
2025-04-23,44.07605755430119,45.311108985114,44.698379987826186,44.42537418820171
2025-04-24,44.54286488622664,45.16028418695272,43.571686589366806,44.46557293172721
2025-04-25,44.13837401587122,44.557034524850096,44.07335495018847,43.76874380755765
2025-04-28,44.13339017452433,44.73387904177991,43.523528407891504,44.4847646616769
2025-04-29,46.861709557853814,45.935391938475604,44.11652218129024,45.51771839092906
2025-04-30,45.0890559360455,45.54718280425401,43.954461334423456,44.70026047570643
2025-05-01,45.846226188330654,47.081465998643495,45.00736015631012,45.94165322598315
2025-05-02,45.319395967680165,45.341794432172236,44.65445606398647,45.89467150721586
2025-05-05,46.10474071184835,45.967235697750425,44.14461341902317,45.26082011457366
2025-05-06,42.914407489128635,43.599470625180274,42.54278302957261,43.913701511040564
2025-05-07,41.57383718312164,42.623971083690826,42.21992524712384,42.98941090056448
2025-05-08,40.339179619070144,41.69941800822185,40.184957558546714,39.09025702426022
