date,open,high,low,close
2025-03-28,48.589281779196234,49.12087701367897,47.99400861148809,48.569826870556135
2025-03-31,49.07863637895577,48.72589489524268,47.55188144581732,47.94657001333207
2025-04-01,47.269240484884065,47.20250576709479,46.513974465401205,47.049753756152604
2025-04-02,46.85131931602382,48.23324501438812,45.75965439920917,47.69078937138233
2025-04-03,47.7118006819068,48.3357035404805,46.901889004135064,47.249239206329705
2025-04-04,47.56357076783898,48.20407603050742,46.50388587526339,48.94032492131651
2025-04-07,48.991654920103585,49.76197900625552,47.41117838191639,49.37240960120903
2025-04-08,48.13659591694831,49.71588544315339,47.86817460198776,48.32944152540534
2025-04-09,49.85857823248084,50.47273252873077,49.24329988657104,48.465348937195934
2025-04-10,48.29255919836465,48.9203311776837,47.805215890515655,47.62966771842113
2025-04-11,49.75840063593279,50.67890931392364,48.61088655018637,50.423866984072035
2025-04-14,50.070088503119344,50.824483296763,49.713706336843885,50.24807669968074
2025-04-15,50.84307548531824,51.911531972823155,49.67472043979582,50.35572835761443
2025-04-16,50.84670178966989,52.07390459933621,50.84254369655963,52.05362049520577
2025-04-17,49.4395231649051,51.29113882874744,49.29544278742388,49.882693612834046
2025-04-18,49.26779917515994,50.15316375206334,48.66244138730912,49.163508697863094
2025-04-21,48.005729118017676,48.98281147010476,46.82203058662862,47.81549824989621
2025-04-22,47.04449514895238,49.60311887825122,47.21963554634695,48.19484008125241
2025-04-23,49.094668991614235,49.29729918548443,49.021356698197046,49.36688587772291
2025-04-24,52.054348678870056,53.19844917051522,50.699882310505906,51.958263644859265
2025-04-25,51.40486411628224,53.21289703094267,50.69731420025078,52.47772914009679
2025-04-28,53.60544983963354,53.52600256906245,52.97708198550057,52.91752405843177
2025-04-29,55.17868429835204,55.37342992725314,54.17854891207151,54.880311638728486
2025-04-30,55.768947033451326,57.04113371095069,54.866308035566746,56.05915095735261
2025-05-01,56.82565434234546,58.26394163360414,56.72415828975417,56.61175866391196
2025-05-02,56.6184037790598,56.83935995446952,56.024254429059354,55.883913100650645
2025-05-05,56.93972773303666,56.495329104119676,54.44498685000926,56.23309892068842
2025-05-06,55.67052502273355,55.781031296017034,54.92674439670037,55.52426848708125
2025-05-07,55.64738484548407,55.24306412156665,53.73894448304589,55.43412478358061
2025-05-08,55.12478098017904,56.205263755112995,54.902944584727635,55.88263459735863
