date,open,high,low,close
2025-03-28,50.49531046851625,50.62918710988017,48.80475550272707,49.342601118595525
2025-03-31,49.02480645591336,49.429109261326204,49.221892633401595,48.67631072454077
2025-04-01,49.249634853439844,49.21799489549465,49.15837459272269,49.70553506023852
2025-04-02,49.74276547008689,49.512019238020606,48.7273568043579,48.865011555195885
2025-04-03,49.491976052796645,50.227313963104045,49.06047950736403,48.809796134984026
2025-04-04,47.6918292978603,48.56230296888277,47.01679884472754,48.21651851751921
2025-04-07,48.61401552711253,48.44438728469633,46.25178776888865,47.438621866228935
2025-04-08,48.742281627104845,49.121592949972694,48.05330316212768,48.24549375282812
2025-04-09,47.89650237644511,48.939554308134596,48.64167082640388,48.42118756157854
2025-04-10,49.562610797796026,50.25181940553033,48.27752541465597,49.41642749884235
2025-04-11,49.04825245540151,49.0066896767621,48.24641773344494,49.67135178265864
2025-04-14,49.049873722612595,51.559091211505226,50.11934927836578,50.92124421916702
2025-04-15,50.971088015975106,51.2860586143424,49.01419553055974,50.70709804966056
2025-04-16,48.720339332074595,49.98727975617053,48.55340613908407,49.556593187709574
2025-04-17,47.98880046340055,48.962619765114916,47.78708913747228,47.26766681647461
2025-04-18,51.85322797574541,50.81347782202523,50.41714680358244,49.4627439922314
2025-04-21,50.39195390965885,51.18842967548725,49.3693592120926,50.7722871540085
2025-04-22,51.06046449276508,51.096144799595876,49.77688275859873,50.62353731801556
2025-04-23,50.78431212244999,50.59030914000204,49.328246582261905,50.10268220939466
2025-04-24,52.00140000603053,53.212793167233855,51.17352112730236,52.65549691107881
2025-04-25,51.266804285154386,51.950925225726266,49.98613983638189,50.628198866375335
2025-04-28,50.60859590138363,50.99565603598017,50.21415205598431,50.25581421288678
2025-04-29,48.83339682728745,49.20212790122941,47.43792440900283,48.6551693840771
2025-04-30,46.27438372338132,47.96263666511797,46.22462316191816,46.10176465485374
2025-05-01,45.96996945431443,47.66268642361397,44.82574466787235,46.39922837344919
2025-05-02,44.234237946106106,45.52147448726554,43.72784987091997,45.021805350246666
2025-05-05,43.8463790581143,45.03845584783911,42.628811931884606,43.77817577853168
2025-05-06,42.43401734727493,42.57319348643755,40.55056743056978,41.50227898750719
2025-05-07,43.501184701285375,42.68829278603224,42.240783425203944,43.088486675828804
2025-05-08,42.390795064185916,43.48827397956379,41.80456767931714,42.13794871972239
