date,open,high,low,close
2025-03-28,48.56625134875672,48.98288420993215,47.46605814821236,48.504200446117316
2025-03-31,48.141423745058965,49.22292244266832,47.048829777504714,47.61278703424639
2025-04-01,47.51902259718389,48.582584925776445,46.871008127889034,47.66173989039923
2025-04-02,48.796974913395275,49.920746288566654,48.872282755563305,49.14352597992834
2025-04-03,49.566414124955564,49.8042144612227,49.07546068147227,49.44285495244439
2025-04-04,49.27946793248879,50.71076831252639,49.117499874552216,49.539166079372684
2025-04-07,49.661776789687025,50.75874949998761,48.016164030755654,48.81382001242264
2025-04-08,50.776166890414906,51.16298923136887,49.67235835140351,51.914965251358915
2025-04-09,50.45191810621682,50.49492226968429,49.42352090940632,49.55602192046895
2025-04-10,50.596138505917175,52.192516242289095,50.075112547463505,50.76398718620774
2025-04-11,49.99683027854393,50.10771654782336,49.183745613808355,50.136757461821574
2025-04-14,50.37488054553835,50.40960485305932,50.085432897508326,49.989063375408435
2025-04-15,49.12765017618637,51.18926382938563,50.04688019300174,50.62055889660285
2025-04-16,50.62409927906629,52.0256159883116,50.02256768571631,51.14581871753542
2025-04-17,50.06518083509422,50.06524172908966,49.29040822971029,49.77912748299972
2025-04-18,49.37044133591833,49.64311544877244,49.20165443541994,49.72146653177512
2025-04-21,49.71765868064814,52.16399189763685,49.88614565813046,51.28530389073935
2025-04-22,49.48954695039671,49.606615374567085,48.78549639930225,49.98001259947242
2025-04-23,50.22864633732888,51.80105455870532,48.97046402097135,49.94440459709739
2025-04-24,52.724225696032455,53.229319603652264,51.26372664377764,52.11436935572899
2025-04-25,52.7538677981118,53.195741014398514,51.83188777597635,52.43682985437517
2025-04-28,53.56374602730761,53.603851538569494,51.484755420930775,54.101763805748604
2025-04-29,54.233088935970216,55.13560271669359,53.49794030129332,53.36175565838895
2025-04-30,54.696783003083844,55.10441108498006,53.48517931278031,53.1869903070624
2025-05-01,55.56705093920368,55.86277900747988,54.510480307693165,55.041956028822696
2025-05-02,51.443053079977766,52.310697970371876,50.9556699292841,53.19302745431683
2025-05-05,52.176492464059955,51.646360618677726,49.48124319550672,51.32589763335706
2025-05-06,50.90889874128049,51.68423792726119,49.63061718512946,51.59593384357908
2025-05-07,52.29657961896089,53.23407502893885,51.60314774795876,53.61461570855175
2025-05-08,52.30840783157351,52.84978370732705,51.794790590847974,52.17923587900686
