date,open,high,low,close
2025-03-28,50.07835953156189,50.87079801508509,49.25081139405922,49.6075797503938
2025-03-31,49.47738158607419,51.19906661195577,49.59246198909873,49.563011547983045
2025-04-01,51.20659327172713,51.80676273604205,50.3986454802527,50.514337779719426
2025-04-02,50.032202205886186,50.73132520489806,48.900830586846645,49.923189867279284
2025-04-03,49.079645385449176,50.366803692332795,48.13745075617205,48.95529725082693
2025-04-04,48.36090561771871,49.34489935534325,47.444782397592505,49.06211929446503
2025-04-07,47.42406169110433,47.92563243931148,45.47145239377766,46.07788828993944
2025-04-08,44.56771838642952,47.079024856697494,44.29250617792968,45.044598961964034
2025-04-09,46.358037702145,46.788357883685315,46.06692963790501,46.03901119293509
2025-04-10,45.26397251034457,46.21319870279948,44.57993442899054,45.473259062419295
2025-04-11,46.00835479889507,46.4051642444279,45.43894075512396,45.65269928173904
2025-04-14,44.95244967331331,45.948270718330285,44.84787341719912,44.489659658263776
2025-04-15,46.275761804133786,46.23275784001947,44.86598485171111,46.02609213475961
2025-04-16,44.446877028479655,45.21246031674859,44.36750121701756,44.812068569008794
2025-04-17,44.622164785072485,46.999777412388944,45.47559991977025,46.385759612363074
2025-04-18,44.58213833141437,45.25166973815814,43.733859761297545,44.17212117842751
2025-04-21,45.26965030344791,46.69388837216317,45.49309624373662,45.94783393885208
2025-04-22,47.00910381145388,47.72583049808154,45.527736480534614,46.41574941475194
2025-04-23,44.981378427900516,45.9629644507245,44.80144288518354,45.6621479035381
2025-04-24,46.38480142217518,46.64416089590307,45.54864787979381,46.202354723238486
2025-04-25,46.94624540804159,46.80071516964324,45.787841398561326,46.30960740880687
2025-04-28,46.243660343409815,46.45331909092807,45.4542262275758,46.631388193113125
2025-04-29,47.998718854503004,49.81317678153493,47.240250974619805,48.09680130484042
2025-04-30,48.80624219575368,49.395740561976346,47.85697229092271,48.256825619573156
2025-05-01,49.8912506118271,49.853864961643765,49.36246289758668,50.55047514188089
2025-05-02,48.37595008565296,49.851545438050806,47.830725081687554,49.329250608297755
2025-05-05,51.391791684036804,51.572485307743165,50.90760678119744,50.177814231218555
2025-05-06,48.975300155493315,49.69877141677268,47.608485617608,49.694049969668434
2025-05-07,47.51460746444442,47.7609387935048,47.53597151431188,47.94013338415182
2025-05-08,46.08983931050072,46.504854676638544,45.549544892269715,46.18990314876275
