date,open,high,low,close
2025-03-28,49.68101999294512,50.356693105746984,48.816822889090986,50.223232861089905
2025-03-31,49.159994365396756,50.868428727227005,48.925146994485836,49.27844320649313
2025-04-01,49.20473644754858,50.48514769574107,49.421558484622054,49.891863878733986
2025-04-02,49.12510898920039,49.22635123059046,47.83846905101752,48.1153848572069
2025-04-03,48.12663614061087,49.70144319587791,46.908660715703476,48.69158595824418
2025-04-04,47.31096399356089,48.666338629414916,46.123834367559844,47.41185107473344
2025-04-07,48.271701589894214,48.509434118226245,47.64331083288799,48.5065421923002
2025-04-08,50.5016920443352,50.385294839650555,48.47156605371069,50.39870948947042
2025-04-09,48.02092985283842,49.81655569225714,48.4602235842143,49.20844035408887
2025-04-10,49.13090552625891,49.84431948167844,48.77811389912142,50.15543555583674
2025-04-11,50.288661723912696,50.97024255672473,48.685606222292435,50.6545929511617
2025-04-14,50.415851989578556,51.41757940446853,49.513084242022174,50.230402391645626
2025-04-15,48.82389215952174,49.65033268133713,47.82120856832874,48.93270269091652
2025-04-16,50.03635221489386,51.32800479695608,50.29152756868018,50.29913895048393
2025-04-17,50.944809735015376,51.51405096466976,49.38743651820283,51.13937345872319
2025-04-18,49.980972334204985,49.74563557856315,48.91351843713078,49.659371871557816
2025-04-21,49.17868162656056,49.712406225625344,49.33312575033103,48.97869363372763
2025-04-22,48.85380791445536,49.65723236567415,48.88253079436955,49.674013253123825
2025-04-23,49.937108067587,50.90671756236652,49.77050239662372,50.77771937846734
2025-04-24,52.51271181725861,52.121599206835995,51.10013207729282,51.5561331748453
2025-04-25,49.815397313023155,51.624455921236304,49.248533469937776,51.57257010128705
2025-04-28,50.34094979869463,49.85361763603041,49.220045721524926,49.22059805438287
2025-04-29,51.2611641347825,52.64883478674297,51.011653444138034,52.330527771074415
2025-04-30,51.55487706658914,52.243045515123555,50.27468274736318,49.197229574526
2025-05-01,51.42889563533679,52.055751465940816,49.86225093761328,51.10821006823694
2025-05-02,49.059798594357815,50.2858199082777,48.556176230883445,49.04512939426576
2025-05-05,50.6978932058106,50.57804274501439,49.08453452675528,49.96383226620926
2025-05-06,48.946689611631015,49.8383898279782,48.678231437981324,49.44213779041123
2025-05-07,50.1456588248966,49.74422164077252,49.05403218293976,49.72267877347748
2025-05-08,48.59233569512166,48.92461181501873,48.411643355460974,49.63499135612801
